7,2009/5/16 0:22,3998914,11647715,39,668,1
7,2009/5/16 0:27,4000049,11646544,216,0,0
7,2009/5/16 0:31,3998889,11647680,219,1440,1
7,2009/5/16 0:44,3999642,11649606,0,0,0
7,2009/5/16 0:45,3999705,11649554,339,51,1
7,2009/5/16 0:55,3993538,11648775,0,0,0
7,2009/5/16 1:02,3996779,11648386,0,1286,1
7,2009/5/16 1:15,4000687,11653141,75,154,0
7,2009/5/16 1:17,4000286,11652300,252,1234,1
7,2009/5/16 1:27,3999391,11646540,315,0,0
7,2009/5/16 1:33,4000393,11647222,180,720,1
7,2009/5/16 1:44,3999752,11641667,270,1337,0
8,2009/5/16 0:00,3991812,11645464,54,0,1
8,2009/5/16 0:22,3991648,11657751,312,0,0
8,2009/5/16 0:22,3991648,11657750,312,0,1
8,2009/5/16 0:22,3991648,11657750,312,0,0
8,2009/5/16 0:26,3991458,11656489,276,874,1
8,2009/5/16 0:32,3991801,11655692,9,102,0
8,2009/5/16 0:35,3991512,11655554,267,977,1
8,2009/5/16 0:46,3991698,11650828,264,205,0
8,2009/5/16 0:58,3992290,11647217,342,411,1
8,2009/5/16 0:59,3992295,11647216,348,514,0
8,2009/5/16 0:59,3992507,11647216,351,308,1
8,2009/5/16 1:11,3996467,11647788,183,0,0
8,2009/5/16 1:11,3996467,11647788,189,0,1
8,2009/5/16 1:12,3996483,11647806,63,0,0
8,2009/5/16 1:18,3995678,11648103,150,308,1
8,2009/5/16 1:26,3992922,11649838,111,102,0
8,2009/5/16 5:27,3993310,11645576,357,1183,1
8,2009/5/16 5:45,4005347,11661045,189,102,0
8,2009/5/16 5:49,4004573,11660928,255,411,1
8,2009/5/16 5:49,4004572,11660913,258,360,0
8,2009/5/16 12:05,3998764,11641385,261,926,1
8,2009/5/16 12:22,3995173,11634936,21,0,0
8,2009/5/16 12:25,3995685,11634190,267,720,1
8,2009/5/16 12:32,3994548,11633630,114,823,0
8,2009/5/16 12:31,3994660,11633557,240,823,1
8,2009/5/16 12:32,3994543,11633654,108,977,0
8,2009/5/16 12:33,3994308,11634342,141,154,1
8,2009/5/16 12:33,3994306,11634343,162,102,0
8,2009/5/16 12:34,3994290,11634368,111,565,1
8,2009/5/16 12:55,3988194,11626515,165,0,0
8,2009/5/16 12:55,3988194,11626516,234,0,1
8,2009/5/16 12:55,3988192,11626510,261,0,0
8,2009/5/16 13:27,3989554,11632241,6,0,1
8,2009/5/16 13:57,3980437,11639926,186,0,0
8,2009/5/16 13:57,3980436,11639926,69,0,1
8,2009/5/16 13:57,3980437,11639927,30,0,0
8,2009/5/16 14:22,3985546,11639739,84,411,1
8,2009/5/16 14:29,3984092,11640599,309,0,0
8,2009/5/16 14:30,3984095,11640276,270,1183,1
8,2009/5/16 14:38,3984064,11638824,87,1131,0
8,2009/5/16 14:53,3986000,11639433,357,1234,1
8,2009/5/16 15:10,3988262,11643424,177,617,0
8,2009/5/16 15:14,3988301,11643382,87,0,1
8,2009/5/16 15:23,3989202,11646616,132,0,0
8,2009/5/16 15:59,3991204,11647190,0,1389,1
8,2009/5/16 15:59,3991217,11647190,0,1389,0
8,2009/5/16 16:00,3991291,11647190,357,1028,1
8,2009/5/16 16:14,3995542,11646187,39,0,0
8,2009/5/16 16:44,3999349,11640183,81,565,1
8,2009/5/16 16:49,4000122,11639827,270,1131,0
8,2009/5/16 16:50,4000107,11639085,267,1389,1
8,2009/5/16 16:55,4000038,11636737,267,926,0
8,2009/5/16 16:55,4000038,11636714,264,926,1
8,2009/5/16 16:56,4000025,11636567,270,205,0
8,2009/5/16 17:03,3999701,11633383,177,1234,1
8,2009/5/16 17:29,3995644,11635895,75,102,0
8,2009/5/16 17:29,3995646,11635911,81,514,1
8,2009/5/16 17:30,3995644,11636229,96,1337,0
8,2009/5/16 17:39,3996663,11633791,261,154,1
8,2009/5/16 18:02,3995148,11627275,339,0,0
8,2009/5/16 18:07,3995657,11628621,75,1697,1
8,2009/5/16 18:20,3993673,11633356,192,0,0
8,2009/5/16 18:21,3993703,11633736,87,1697,1
8,2009/5/16 18:23,3993894,11634864,87,617,0
8,2009/5/16 18:26,3993914,11634629,258,463,1
8,2009/5/16 18:32,3994599,11635440,153,0,0
8,2009/5/16 18:35,3995054,11634952,345,1543,1
8,2009/5/16 18:43,3997154,11632787,357,257,0
8,2009/5/16 18:43,3997168,11632786,357,668,1
8,2009/5/16 18:44,3997487,11632770,180,0,0
8,2009/5/16 18:50,3997973,11631709,84,565,1
8,2009/5/16 19:02,3997612,11635952,354,205,0
8,2009/5/16 19:01,3997528,11635902,171,0,1
8,2009/5/16 19:02,3997614,11635952,357,205,0
8,2009/5/16 19:05,3997718,11636356,180,1080,1
8,2009/5/16 19:10,3996417,11636122,9,411,0
8,2009/5/16 19:30,3995129,11634162,162,205,1
8,2009/5/16 19:50,3989480,11630519,87,1337,0
8,2009/5/16 21:30,3992304,11634688,189,617,1
8,2009/5/16 21:42,3989082,11633519,321,0,0
8,2009/5/16 21:59,3990227,11634663,15,565,1
8,2009/5/16 22:22,3992819,11643744,354,514,0
8,2009/5/16 22:23,3992912,11643748,0,565,1
8,2009/5/16 22:34,3993217,11638640,126,0,0
8,2009/5/16 22:40,3993736,11637325,354,617,1
8,2009/5/16 22:47,3996642,11636835,279,0,0
8,2009/5/16 22:54,3995862,11637300,183,1749,1
8,2009/5/16 22:55,3995795,11637292,183,1749,0
8,2009/5/16 22:55,3995549,11637285,177,1646,1
8,2009/5/16 23:12,3987607,11633406,15,0,0
8,2009/5/16 23:12,3987606,11633406,141,0,1
8,2009/5/16 23:13,3987598,11633157,267,977,0
8,2009/5/16 23:14,3987585,11632579,267,1286,1
8,2009/5/16 23:14,3987584,11632551,264,1028,0
8,2009/5/16 23:15,3987490,11631893,207,205,1
8,2009/5/16 23:21,3986715,11630398,87,0,0
8,2009/5/16 23:25,3987862,11628906,168,0,1
8,2009/5/16 23:29,3988512,11629676,357,514,0
8,2009/5/16 23:36,3989590,11631942,270,1594,1
8,2009/5/16 23:43,3994494,11630421,159,0,0
8,2009/5/16 23:58,3995011,11631801,351,565,1
8,2009/5/16 23:59,3994760,11631290,258,565,0
9,2009/5/16 13:09,3988863,11647128,0,1131,1
9,2009/5/16 13:32,3993982,11643269,264,514,0
9,2009/5/16 13:40,3993985,11642846,285,565,1
9,2009/5/16 13:51,3994755,11636692,66,0,0
9,2009/5/16 13:53,3995098,11636543,354,1337,1
9,2009/5/16 13:53,3995135,11636539,354,1440,0
9,2009/5/16 13:54,3995487,11636512,354,1183,1
9,2009/5/16 14:02,3998829,11636286,99,0,0
9,2009/5/16 14:14,3996757,11636392,222,0,1
9,2009/5/16 14:48,4007914,11658653,30,0,0
9,2009/5/16 14:48,4007914,11658653,30,0,1
9,2009/5/16 14:48,4007914,11658655,216,0,0
9,2009/5/16 15:55,3985099,11625632,87,668,1
9,2009/5/16 17:27,4000076,11647435,342,0,0
9,2009/5/16 17:28,4000076,11647330,267,463,1
9,2009/5/16 17:31,3999522,11647003,132,617,0
10,2009/5/16 0:17,3989567,11641234,156,463,1
10,2009/5/16 0:27,3984676,11640850,12,0,0
10,2009/5/16 0:27,3984677,11640849,354,154,1
10,2009/5/16 0:28,3985227,11640824,357,1131,0
10,2009/5/16 1:05,3989561,11641145,267,926,1
10,2009/5/16 1:14,3989649,11637310,168,51,0
10,2009/5/16 18:51,3989467,11634810,87,308,1
10,2009/5/16 19:00,3988184,11636324,81,154,0
10,2009/5/16 19:01,3988198,11636368,267,926,1
10,2009/5/16 19:01,3988198,11636344,270,1028,0
